"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"India","IND","Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.DO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative)","SE.TER.CUAT.DO.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative)","SE.TER.CUAT.DO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","SE.TER.CUAT.BA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.13628959655762","","","","","",
"India","IND","Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)","SE.TER.CUAT.BA.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4853000640869","","","","","",
"India","IND","Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative)","SE.TER.CUAT.BA.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.72489976882935","","","","","",
"India","IND","Adolescents out of school (% of lower secondary school age)","SE.SEC.UNER.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.7684698104858","","","",
"India","IND","Adolescents out of school, male (% of male lower secondary school age)","SE.SEC.UNER.LO.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.269079208374","","","",
"India","IND","Adolescents out of school, female (% of female lower secondary school age)","SE.SEC.UNER.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9808702468872","","","",
"India","IND","Secondary education, teachers (% female)","SE.SEC.TCHR.FE.ZS","","","","","","","","","","","","23.0474491119385","23.9955806732178","23.8465404510498","","25.2724895477295","","","","","","","","","","","","","","","","","","","","","","","","34.264030456543","34.2646408081055","34.2769317626953","34.1702499389648","34.6285018920898","33.9211692810059","","","","","38.9808082580566","40.0437316894531","41.0727310180664","","45.1456413269043","43.2132797241211","43.1528396606445","",
"India","IND","Secondary education, teachers, female","SE.SEC.TCHR.FE","","","","","","","","","","","","222280","245332","256273","","286378","","","","","","","","","","","","","","","","","","","","","","","","683677","723857","741944","805673","868260","877273","","","","","1567810","1702522","1802043","","1751085","1760482","1766217","",
"India","IND","Secondary education, teachers","SE.SEC.TCHR","","","","","","","","","","","","964445","1022405","1074676","","1133161","","","","","","","","","","","","","","","","","","","","","","","","1995320","2112548","2164558","2357820","2507357","2586211","","","","","4022005","4251657","4387444","","3878747","4073937","4092933","",
"India","IND","Trained teachers in secondary education (% of total teachers)","SE.SEC.TCAQ.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Trained teachers in upper secondary education (% of total teachers)","SE.SEC.TCAQ.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Trained teachers in upper secondary education, male (% of male teachers)","SE.SEC.TCAQ.UP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Trained teachers in upper secondary education, female (% of female teachers)","SE.SEC.TCAQ.UP.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Trained teachers in secondary education, male (% of male teachers)","SE.SEC.TCAQ.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Trained teachers in lower secondary education (% of total teachers)","SE.SEC.TCAQ.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Trained teachers in lower secondary education, male (% of male teachers)","SE.SEC.TCAQ.LO.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Trained teachers in lower secondary education, female (% of female teachers)","SE.SEC.TCAQ.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Trained teachers in secondary education, female (% of female teachers)","SE.SEC.TCAQ.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Progression to secondary school (%)","SE.SEC.PROG.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","86.8395233154297","89.8329162597656","","","","","","","","","","","","92.5884094238281","90.549186706543","93.1061782836914","90.6573867797852","","","","","","","","91.9910736083984","","","91.1710662841797","","","",
"India","IND","Progression to secondary school, male (%)","SE.SEC.PROG.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","90.138786315918","92.9921188354492","","","","","","","","","","","","94.66748046875","92.1284637451172","94.7346801757813","88.7098999023438","","","","","","","","91.6275100708008","","","91.1442794799805","","","",
"India","IND","Progression to secondary school, female (%)","SE.SEC.PROG.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","81.4520568847656","84.7658233642578","","","","","","","","","","","","89.735107421875","88.4063491821289","90.9686813354492","93.2071685791016","","","","","","","","92.3949813842773","","","91.1993789672852","","","",
"India","IND","School enrollment, secondary, private (% of total secondary)","SE.SEC.PRIV.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.3734512329102","42.5631294250488","41.9937210083008","41.8929100036621","","","","","","","","","","47.9946784973145","50.1653213500977","50.1724510192871","",
"India","IND","School enrollment, secondary, male (% net)","SE.SEC.NENR.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.3751983642578","","","",
"India","IND","School enrollment, secondary, female (% net)","SE.SEC.NENR.FE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.177921295166","","","",
"India","IND","School enrollment, secondary (% net)","SE.SEC.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.755241394043","","","",
"India","IND","School enrollment, secondary, male (% gross)","SE.SEC.ENRR.MA","","","","","","","","","","","","33.221981048584","33.7182502746582","34.1646881103516","","34.6012916564941","34.7373809814453","35.3503684997559","35.693489074707","","38.410041809082","39.9797515869141","42.0785484313965","43.1760482788086","46.0140495300293","","48.0938682556152","47.4524612426758","47.1992301940918","47.0203399658203","","","","55.5852508544922","55.4538612365723","55.1181716918945","54.8620796203613","54.8772010803223","","50.512020111084","52.439208984375","52.5647888183594","53.9605293273926","54.9967308044434","56.8340911865234","59.1618995666504","59.7549705505371","61.5116806030273","64.0055694580078","62.0767402648926","65.4919815063477","68.2303466796875","70.7766036987305","68.5976791381836","73.8116989135742","73.5373229980469","",
"India","IND","School enrollment, secondary, female (% gross)","SE.SEC.ENRR.FE","","","","","","","","","","","","14.0150299072266","14.4611701965332","14.9705600738525","","15.9760999679565","16.1600608825684","16.6830101013184","17.0947303771973","","18.7233295440674","20.0534801483154","20.9362602233887","23.9091892242432","23.7365703582764","","25.8895397186279","25.7908000946045","26.2503204345703","26.8040008544922","","","","34.662841796875","35.4756889343262","35.2257499694824","35.3622016906738","36.490291595459","","35.3511009216309","37.098030090332","37.5351409912109","40.0189590454102","44.2103004455566","45.8478393554688","48.7294616699219","49.966739654541","53.0442886352539","56.7528114318848","57.2707405090332","60.8532295227051","64.4156799316406","67.3730010986328","69.230339050293","74.7917785644531","74.4505462646484","",
"India","IND","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","24.0263900756836","24.4953899383545","24.9664001464844","","25.6639003753662","25.8177795410156","26.3872699737549","26.7613296508789","","28.9463005065918","30.396110534668","31.9107704162598","33.9095497131348","35.2977600097656","","37.4091300964355","37.0304718017578","37.1202583312988","37.2924194335938","","","","45.5136985778809","45.8368186950684","45.5428199768066","45.476921081543","46.0304794311523","","43.2216110229492","45.0636215209961","45.3412284851074","47.2662582397461","49.8231811523438","51.5717010498047","54.1727409362793","55.0823287963867","57.4771995544434","60.5557403564453","59.7939300537109","63.2909393310547","66.4216766357422","69.1641464233398","68.8972091674805","74.2754364013672","73.9692001342773","",
"India","IND","Secondary education, vocational pupils (% female)","SE.SEC.ENRL.VO.FE.ZS","","","","","","","","","","","","37.6084098815918","35.7331504821777","36.7820205688477","","38.122428894043","38.4044418334961","31.7396907806396","31.8652400970459","","28.2429103851318","32.4417190551758","28.7806301116943","29.2235507965088","29.4810791015625","","29.5142707824707","27.032039642334","28.3742408752441","31.6315097808838","","","","12.72998046875","13.0728797912598","13.9861001968384","15.4847002029419","15.4554100036621","","20.0800304412842","20.4151000976563","16.6231803894043","17.4373397827148","15.1650695800781","17.623779296875","20.0825805664063","22.541259765625","25.0000305175781","24.9999694824219","","","","","17.0717391967773","16.9251708984375","16.4758796691895","",
"India","IND","Secondary education, vocational pupils","SE.SEC.ENRL.VO","","","","","","","","","","","","219193","227892","224607","","231470","243589","399128","404720","","543949","425224","533105","543589","585579","","677164","730300","741715","765022","","","","826906","853752","780682","731012","770688","","557310","618116","513548","619303","710376","740942","742330","749510","742331","829377","","","","","1501452","1590879","1754880","",
"India","IND","Pupil-teacher ratio, upper secondary","SE.SEC.ENRL.UP.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.0589008331299","30.8589897155762","28.4336700439453","","28.0637798309326","","","","","21.1571502685547","20.6346206665039","20.6677303314209","","32.0559310913086","33.2924194335938","33.0195808410645","",
"India","IND","Pupil-teacher ratio, secondary","SE.SEC.ENRL.TC.ZS","","","","","","","","","","","","21.9231796264648","21.483039855957","21.2376308441162","","21.6164798736572","","","","","","","","","","","","","","","","","","","","","","","","33.6236305236816","33.6231498718262","33.444580078125","32.3246383666992","32.3249282836914","32.6999893188477","","","","","25.1392993927002","25.3282108306885","25.9212093353271","","30.7832698822021","31.7724609375","31.6501808166504","",
"India","IND","Pupil-teacher ratio, lower secondary","SE.SEC.ENRL.LO.TC.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.9450187683105","","38.9601593017578","37.7786407470703","","","35.649829864502","35.4999885559082","35.7499885559082","","37.2000007629395","","","","","29.7471904754639","31.0684204101563","32.8803215026855","","29.7662200927734","30.4549503326416","30.4514598846436","",
"India","IND","Secondary education, general pupils (% female)","SE.SEC.ENRL.GC.FE.ZS","","","","","","","","","","","","27.825719833374","28.1962394714355","28.6556701660156","","29.7928695678711","29.9713706970215","30.3354091644287","30.6600399017334","30.8739395141602","31.1458301544189","31.7210597991943","31.5954895019531","33.9797210693359","32.3904304504395","33.1812210083008","33.3607597351074","33.6164016723633","34.1162605285645","34.6345481872559","35.0224914550781","35.6818008422852","35.997501373291","36.9833793640137","37.5829086303711","37.5129013061523","37.6680183410645","38.3989410400391","","39.4916381835938","39.7470397949219","39.9530410766602","40.8445014953613","42.8023796081543","42.804069519043","43.2101211547852","43.4753684997559","44.1203498840332","44.7395095825195","","","","","47.9614486694336","48.027889251709","48.027271270752","",
"India","IND","Secondary education, general pupils","SE.SEC.ENRL.GC","","","","","","","","","","","","20924504","21736480","22598960","","24263480","24952526","25865968","26773872","28818456","30048486","32323172","34483888","37379404","39681304","42106752","43807380","44143356","45137324","46256856","52157888","54180392","55673664","61418728","63262224","64425676","65902708","68101704","","66532584","70412400","71879176","75596384","80339752","83828136","88719464","90779920","95306728","100954560","","","","","117899080","127848112","127787176","",
"India","IND","Secondary education, pupils (% female)","SE.SEC.ENRL.FE.ZS","","","","","","","","","","","","27.9271297454834","28.2744407653809","28.7356395721436","","29.8715801239014","30.0529003143311","30.3567504882813","30.6779899597168","","31.0942096710205","31.7304096221924","31.552640914917","33.9115409851074","32.3481216430664","","33.3022117614746","33.5092506408691","34.0234298706055","34.5856895446777","","","","36.6611785888672","37.2565383911133","37.2312316894531","37.4246482849121","38.1422004699707","","39.3303909301758","39.5788116455078","39.787540435791","40.6543006896973","42.5601501464844","42.5834503173828","43.0182113647461","43.3039398193359","43.9725799560547","44.5786590576172","45.4948310852051","45.6213188171387","45.9816207885742","46.1481513977051","47.5730209350586","47.6456184387207","47.5998497009277","",
"India","IND","Secondary education, pupils","SE.SEC.ENRL","","","","","","","","","","","","21143698","21964372","22823568","","24494950","25196116","26265096","27178592","","30592436","32748396","35016992","37922992","40266884","","44484544","44873656","45879040","47021876","","","","62245636","64115976","65206356","66633720","68872392","","67089892","71030512","72392728","76215688","81050128","84569080","89461792","91529432","96049056","101783936","101110384","107686864","113727864","119148200","119400528","129438992","129542056","",
"India","IND","Secondary education, duration (years)","SE.SEC.DURS","","","","","","","","","","","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","7","",
"India","IND","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.UP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.8885498046875","","","","","",
"India","IND","Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative)","SE.SEC.CUAT.UP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.1503295898438","","","","","",
"India","IND","Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.UP.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.4339694976807","","","","","",
"India","IND","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.PO.ZS","","","","","","","","","","","","1.10687005519867","","","","","","","","","","2.49704003334045","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0123796463013","","","","","",
"India","IND","Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)","SE.SEC.CUAT.PO.MA.ZS","","","","","","","","","","","","1.81275999546051","","","","","","","","","","3.8345799446106","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.7805204391479","","","","","",
"India","IND","Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.PO.FE.ZS","","","","","","","","","","","","0.340530008077621","","","","","","","","","","1.06369996070862","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.17074012756348","","","","","",
"India","IND","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","SE.SEC.CUAT.LO.ZS","","","","","","","","","","","","5.04364013671875","","","","","","","","","","16.2313499450684","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.5658302307129","","","","","",
"India","IND","Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative)","SE.SEC.CUAT.LO.MA.ZS","","","","","","","","","","","","8.16633987426758","","","","","","","","","","24.2504501342773","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.1306381225586","","","","","",
"India","IND","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative)","SE.SEC.CUAT.LO.FE.ZS","","","","","","","","","","","","1.65356004238129","","","","","","","","","","7.63790988922119","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.7470798492432","","","","","",
"India","IND","Lower secondary completion rate, total (% of relevant age group)","SE.SEC.CMPT.LO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.4198913574219","43.601749420166","43.9606590270996","","","","","","","","","","","","","53.4623184204102","56.6638793945313","","","62.7653999328613","","68.3047485351563","","","76.4526596069336","","80.9221725463867","85.6379089355469","85.5265502929688","",
"India","IND","Lower secondary completion rate, male (% of relevant age group)","SE.SEC.CMPT.LO.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.184211730957","55.177188873291","55.810131072998","","","","","","","","","","","","","60.5050392150879","61.8658294677734","","","66.9482116699219","","71.0770416259766","","","77.411979675293","","78.6825103759766","83.3665924072266","83.1865310668945","",
"India","IND","Lower secondary completion rate, female (% of relevant age group)","SE.SEC.CMPT.LO.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.7364597320557","31.1248798370361","31.1954803466797","","","","","","","","","","","","","45.8466682434082","51.0186004638672","","","58.1647682189941","","65.2368927001953","","","75.3878936767578","","83.4150619506836","88.170051574707","88.1382598876953","",
"India","IND","Lower secondary school starting age (years)","SE.SEC.AGES","","","","","","","","","","","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","11","",
"India","IND","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","38.684700012207","","","","","","","","","","","","","","","","","","","22.5479698181152","","","","","","","","","","15.8634595870972","15.9369096755981","16.1300106048584","11.2969398498535","","","","3.03344011306763","3.0129599571228","4.35638999938965","3.80718994140625","4.23701000213623","3.01549005508423","2.2611300945282","","","",
"India","IND","Children out of school, male (% of male primary school age)","SE.PRM.UNER.MA.ZS","","","","","","","","","","","","26.4611797332764","","","","","","","","","","","","","","","","","","","11.3084297180176","","","","","","","","","","8.98882961273193","9.82190036773682","10.5812997817993","10.0324697494507","","","","2.34576988220215","3.5969500541687","5.46502017974854","4.69460010528564","5.50273990631104","3.65465998649597","2.90123009681702","","","",
"India","IND","Children out of school, primary, male","SE.PRM.UNER.MA","","","","","","","","","","","","9926844","","","","","","","","","","","","","","","","","","","6207504","","","","","","","","","","5637621","6197319","6724853","6422672","","","","1542717","2380111","3636203","3137944","3690124","2458114","1954726","","","",
"India","IND","Children out of school, female (% of female primary school age)","SE.PRM.UNER.FE.ZS","","","","","","","","","","","","51.8550796508789","","","","","","","","","","","","","","","","","","","34.6266593933105","","","","","","","","","","23.3756103515625","22.651050567627","22.2445106506348","12.6941499710083","","","","3.79732990264893","2.363450050354","3.1217200756073","2.81745004653931","2.82334995269775","2.30106997489929","1.54554998874664","","","",
"India","IND","Children out of school, primary, female","SE.PRM.UNER.FE","","","","","","","","","","","","18054748","","","","","","","","","","","","","","","","","","","17687004","","","","","","","","","","13416546","13016778","12829139","7354612","","","","2248144","1406158","1865020","1688497","1695210","1384677","931474","","","",
"India","IND","Children out of school, primary","SE.PRM.UNER","","","","","","","","","","","","27981592","","","","","","","","","","","","","","","","","","","23894508","","","","","","","","","","19054168","19214096","19553992","13777284","","","","3790861","3786269","5501223","4826441","5385334","3842791","2886200","","","",
"India","IND","Adjusted net enrollment rate, primary, male (% of primary school age children)","SE.PRM.TENR.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.0111694335938","90.1781005859375","89.418701171875","89.967529296875","","","","97.6542282104492","96.4030532836914","94.5349807739258","95.3053970336914","94.4972610473633","96.3453369140625","97.0987701416016","","","",
"India","IND","Net incurrence of liabilities, total (% of GDP)","GC.LBL.TOTL.GD.ZS","","","","","","","","","","","","","","","3.08737273694885","4.37343646743726","3.54907576640532","6.05148870311119","2.30551143292154","5.33409120619384","6.2301376298956","4.8465786122824","7.6013502080587","4.43054766193542","7.04553675372805","7.92587970955901","8.84855429754044","7.7630474484154","7.7101656143909","7.43356930779792","7.71958665620649","5.48799473439647","5.24205048158362","7.12131094200133","5.47608598394687","5.17023591156538","4.82629874806236","4.92562217998192","5.2588974258648","5.36671737764425","5.43370365254506","6.06152574191786","5.13022952083301","2.91549392092147","5.18962876038357","4.33105747654598","2.4598342488648","2.29364150996847","4.67040819450839","6.29303412095414","4.46640086828643","5.66633898923215","4.88354143255493","4.67769607934478","","","",
"India","IND","Net incurrence of liabilities, total (current LCU)","GC.LBL.TOTL.CN","","","","","","","","","","","","","","","24180000000","36770000000","32150000000","62110000000","25630000000","65030000000","90400000000","82620000000","144940000000","98390000000","175310000000","222510000000","277950000000","277170000000","326630000000","361790000000","438800000000","358600000000","393700000000","615500000000","555200000000","615000000000","664200000000","751000000000","919600000000","1052810000000","1147240000000","1384670000000","1261710000000","803300000000","1631530000000","1551080000000","1024370000000","1109150000000","2549680000000","3952820000000","3371200000000","4950300000000","4856200000000","5254700000000","","","",
"India","IND","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.4698338479117","50.6862072517543","50.3525778148335","52.4595911752187","50.2647880906893","48.1337193724012","46.3414782350084","51.0463673628076","50.9995245516614","52.0472336966165","55.7478935771748","59.8158208523511","63.398473014031","63.030851744183","63.4392220325964","63.1096906692628","60.9597147954321","58.2454457322481","57.8686743431608","56.0054596020019","52.1835718675265","51.5565536600812","50.6780305618803","50.3118273627039","","","",
"India","IND","Central government debt, total (current LCU)","GC.DOD.TOTL.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2925670000000","3311970000000","3781690000000","4534120000000","5096160000000","5725510000000","6377560000000","7782940000000","8918060000000","10210310000000","11770280000000","13664080000000","15591990000000","17366760000000","19944200000000","22601450000000","25385980000000","28166100000000","31591800000000","35178500000000","39387700000000","45041500000000","50394300000000","56517900000000","","","",
